;user_id;sex;university;faculty;graduation_year;faculty_type;outMinTransactionTime;outMaxTransactionTime;outMinCost;outMaxCost;outSumCost;outTransactionsCount;outAvgCost;outMinGap;outMaxGap;outEndTime;outCategoriesCount;inMinTransactionTime;inMaxTransactionTime;inMinCost;inMaxCost;inSumCost;inTransactionsCount;inAvgCost;inMinGap;inMaxGap;inEndTime;inCategoriesCount;cash_acts;credits;bookmaker_in;bookmaker_out;bookmaker_delta;online_games_in;online_games_out;online_games_delta;target
1032;11218;Жен;ТГУ (бывш. ТолПИ, филиал СГПУ);Гуманитарно-педагогический институт;2017;Human;6;26;10;2100;10060;50;201.2;0;2;11;4;4;21;100;1500;4750;11;431.81800000000004;1;8;16;1;8;0;0;0;0;0;1920;1920;74.1665
1033;11223;;ТГУ (бывш. ТолПИ, филиал СГПУ);Гуманитарно-педагогический институт;2017;Human;16;16;100;100;100;1;100.0;0;0;21;1;9;9;100;100;100;1;100.0;0;0;28;1;1;0;0;0;0;0;0;0;74.1665
1034;11235;;ПИУ им. Столыпина РАНХиГС (бывш. ПАГС);Второго высшего образования;2016;Human;30;30;10;10;10;1;10.0;0;0;7;1;0;0;0;0;0;0;0.0;0;0;37;0;0;0;0;0;0;0;0;0;74.1665
1035;11241;;СамГТУ (СФ);Заочного дистанционного образования;2016;Human;1;33;30;500;2080;16;130.0;0;15;4;3;1;9;30;400;1320;12;110.0;1;3;28;1;6;0;0;0;0;0;1490;1490;74.1665
1036;11253;;ПИУ им. Столыпина РАНХиГС (бывш. ПАГС);Второго высшего образования;2014;Human;5;21;10;11500;40190;55;730.727;0;6;16;8;6;15;200;12500;40200;26;1546.15;1;3;22;1;8;0;0;0;0;0;10;10;74.1665
1037;11266;Жен;УлГТУ;Институт дистанционного и дополнительного образования;2015;Human;13;34;20;1200;2070;11;188.18200000000002;0;12;3;3;0;0;0;0;0;0;0.0;0;0;37;0;0;0;0;0;0;0;1700;1700;74.1665
1038;11276;;БашГУ;Романо-германской филологии;2016;Human;12;12;600;600;600;1;600.0;0;0;25;1;12;12;600;600;600;1;600.0;0;0;25;1;1;1;0;0;0;0;0;0;74.1665
1039;11284;;БашГУ;Романо-германской филологии;2014;Human;21;21;150;150;150;1;150.0;0;0;16;1;0;0;0;0;0;0;0.0;0;0;37;0;0;0;0;0;0;0;150;150;74.1665
1040;11285;;БашГУ;Философии и социологии;2015;Human;1;22;10;500;2570;16;160.625;0;6;15;6;1;10;50;600;2150;9;238.889;1;5;27;1;6;0;0;0;0;0;970;970;74.1665
1041;11287;Жен;СФ БашГУ;Исторический;2016;Human;26;35;50;200;350;4;87.5;4;5;2;3;0;0;0;0;0;0;0.0;0;0;37;0;0;0;0;0;0;0;0;0;74.1665
1042;11305;;ПГУ;Историко-филологический (бывш. Иностранных языков, Исторический, Русского языка и литературы);2015;Human;11;11;200;200;200;2;100.0;0;0;26;1;0;0;0;0;0;0;0.0;0;0;37;0;0;0;0;0;0;0;0;0;74.1665
1043;11325;;МГУ;Иностранных языков и регионоведения;2014;Human;29;34;20;300;1470;6;245.0;1;1;3;1;0;0;0;0;0;0;0.0;0;0;37;0;0;0;0;0;0;0;0;0;74.1665
1044;11334;;МГУ им. Огарева;Историко-социологический институт;2018;Human;20;20;60;60;60;1;60.0;0;0;17;1;0;0;0;0;0;0;0.0;0;0;37;0;0;0;0;0;0;0;60;60;74.1665
1045;11336;Муж;УлГУ (бывш. филиал МГУ);Институт дополнительного образования;2014;Human;5;35;80;16200;41430;37;1119.73;0;7;2;4;5;34;30;17500;39780;19;2093.68;0;7;3;2;13;0;0;0;0;0;0;0;74.1665
1046;11339;;УлГУ (бывш. филиал МГУ);Институт дополнительного образования;2014;Human;1;12;40;600;1890;7;270.0;1;6;25;2;1;6;200;700;1950;6;325.0;1;3;31;1;4;0;0;0;0;0;0;0;74.1665
1047;11346;;МГУ;Иностранных языков и регионоведения;2016;Human;3;11;20;150;550;30;18.3333;1;2;26;1;0;0;0;0;0;0;0.0;0;0;37;0;0;0;0;0;0;0;0;0;74.1665
1048;11351;;БашГУ;Философии и социологии;2016;Human;17;17;50;50;50;1;50.0;0;0;20;1;0;0;0;0;0;0;0.0;0;0;37;0;0;0;0;0;0;0;0;0;74.1665
1049;11353;Муж;СФ БашГУ;Исторический;2018;Human;1;35;20;2400;19600;135;145.185;0;2;2;4;1;32;60;2400;18860;61;309.18;1;2;5;2;26;0;0;0;0;0;14340;14340;74.1665
1050;11361;Муж;КФУ (бывш. КГУ им. Ульянова-Ленина);Институт филологии и межкультурной коммуникации;2017;Human;22;24;4600;4600;9200;2;4600.0;2;2;13;1;22;24;4600;4600;9200;2;4600.0;2;2;13;1;2;0;0;0;0;0;0;0;74.1665
1051;11362;Жен;КФУ (бывш. КГУ им. Ульянова-Ленина);Институт филологии и межкультурной коммуникации;2016;Human;16;34;150;1400;2000;9;222.222;6;12;3;3;28;28;600;600;600;1;600.0;0;0;9;1;1;0;0;0;0;0;0;0;74.1665
1052;11364;Жен;КФУ (бывш. КГУ им. Ульянова-Ленина);Институт международных отношений, истории и востоковедения;2016;Human;21;34;10;500;830;13;63.8462;0;6;3;2;15;15;800;800;800;2;400.0;0;0;22;1;1;0;0;0;0;0;0;0;74.1665
1053;11368;;ВолГУ;Институт филологии и межкультурной коммуникации;2018;Human;1;5;80;600;680;5;136.0;4;4;32;1;2;5;100;800;1200;4;300.0;1;2;32;2;3;0;0;0;0;0;0;0;74.1665
1054;11372;;ВолГМУ;Социальной работы и клинической психологии;2016;Human;1;21;10;1500;8230;12;685.8330000000001;0;6;16;5;1;15;600;2300;8200;9;911.1110000000001;1;6;22;2;8;0;0;0;0;0;20;20;74.1665
1055;11384;Жен;ВГПУ;Социальной и коррекционной педагогики;2014;Human;4;27;150;13500;93450;33;2831.82;0;3;10;2;4;27;200;13700;95800;33;2903.03;1;3;10;1;22;1;0;0;0;0;0;0;74.1665
1056;11395;;ВГПУ;Дошкольного и начального образования;2018;Human;8;23;10;450;670;7;95.7143;0;9;14;4;8;8;500;500;500;1;500.0;0;0;29;1;1;0;0;0;0;0;160;160;74.1665
1057;11409;;КФУ (бывш. КГУ им. Ульянова-Ленина);Институт международных отношений, истории и востоковедения;2016;Human;15;35;50;4300;14820;37;400.541;0;3;2;6;34;35;1700;2200;3900;7;557.143;1;1;2;1;2;0;0;0;0;0;150;150;74.1665
1058;11428;;ПГСГА (бывш. СамГПУ);Исторический;2014;Human;19;31;100;2200;2300;2;1150.0;12;12;6;2;19;31;100;2200;2300;2;1150.0;12;12;6;1;2;1;0;0;0;0;0;0;74.1665
1059;11431;Муж;СамГУ;Социологический;2018;Human;1;34;40;27700;336790;139;2422.95;0;4;3;3;1;34;400;28300;342400;141;2428.37;1;4;3;1;28;1;0;0;0;0;0;0;74.1665
1060;11433;Жен;ПГСГА (бывш. СамГПУ);Специального образования (Коррекционной педагогики);2015;Human;19;35;100;1700;21600;118;183.051;0;2;2;7;19;35;500;3100;21400;30;713.3330000000001;1;3;2;1;13;0;0;0;0;0;0;0;74.1665
1061;11435;Муж;ПГУТИ (бывш. ПГАТИ);Базового телекоммуникационного образования;2014;Human;1;25;30;1400;38830;75;517.7330000000001;0;2;12;5;1;25;100;3500;39450;58;680.172;1;2;12;1;24;1;0;0;0;0;5000;5000;74.1665
1062;11450;Муж;ТГУ (бывш. ТолПИ, филиал СГПУ);Гуманитарно-педагогический институт;2014;Human;1;35;10;3100;23620;106;222.83;0;7;2;10;1;11;100;1300;3800;13;292.308;1;6;26;1;6;0;0;0;0;0;7000;7000;74.1665
1063;11494;;ВолГУ;Институт филологии и межкультурной коммуникации;2017;Human;19;26;20;800;1120;5;224.0;1;6;11;2;0;0;0;0;0;0;0.0;0;0;37;0;0;0;0;0;0;0;0;0;74.1665
1064;11508;Муж;ПГСГА (бывш. СамГПУ);Начального образования;2014;Human;7;28;200;7400;17500;6;2916.67;1;12;9;1;7;28;300;7500;17900;6;2983.33;1;12;9;1;4;1;0;0;0;0;0;0;74.1665
1065;11528;Жен;ПГУ (бывш. ППИ);Повышения квалификации и дополнительного образования;2014;Human;29;31;20;400;420;4;105.0;2;2;6;1;0;0;0;0;0;0;0.0;0;0;37;0;0;0;0;0;0;0;0;0;74.1665
1066;11538;;НИУ СГУ им. Чернышевского;Психолого-педагогического и специального образования;2016;Human;6;6;30;30;30;1;30.0;0;0;31;1;0;0;0;0;0;0;0.0;0;0;37;0;0;0;0;0;0;0;0;0;74.1665
1067;11549;;СамГУ;Социологический;2014;Human;2;17;10;1400;9710;18;539.444;0;6;20;5;1;11;700;1700;9800;12;816.6669999999999;1;2;26;1;9;0;0;0;0;0;0;0;74.1665
1068;11553;Жен;ПГСГА (бывш. СамГПУ);Психологии;2014;Human;9;34;10;6400;57660;32;1801.88;0;11;3;7;22;34;2900;8600;36400;13;2800.0;1;7;3;1;6;1;0;0;0;0;0;0;74.1665
1069;11557;Муж;ТГПИ;Психологии и социальной педагогики (бывш. Социальной педагогики);2014;Human;2;33;10;2000;4270;8;533.75;1;14;4;3;2;27;200;2000;4250;6;708.3330000000001;1;20;10;1;6;0;0;0;0;0;3150;3150;74.1665
1070;11569;Муж;РАНХиГС (ВАГС);Лингвистики и межкультурной коммуникации;2014;Human;10;29;10;13300;49190;108;455.463;0;3;8;5;10;29;100;12100;28900;50;578.0;0;3;8;4;16;0;0;0;0;0;0;0;74.1665
1071;11574;;РАНХиГС (ВАГС);Лингвистики и межкультурной коммуникации;2014;Human;19;35;250;700;2650;8;331.25;0;10;2;4;19;35;250;1200;2250;6;375.0;4;12;2;2;3;0;0;0;0;0;0;0;74.1665
1072;11584;;СПбГУАП;Гуманитарный;2016;Human;5;5;1000;1000;1000;1;1000.0;0;0;32;1;5;5;1000;1000;1000;1;1000.0;0;0;32;1;1;1;0;0;0;0;0;0;74.1665
1073;11585;;ЛГУ им. Пушкина;Иностранных языков;2016;Human;8;23;1000;1100;2100;2;1050.0;15;15;14;1;8;23;1000;1200;2200;2;1100.0;15;15;14;1;2;1;0;0;0;0;0;0;74.1665
1074;11588;;ЛГУ им. Пушкина;Иностранных языков;2014;Human;4;4;500;500;500;1;500.0;0;0;33;1;4;4;500;500;500;1;500.0;0;0;33;1;1;1;0;0;0;0;0;0;74.1665
1075;11594;;СПбГУ;Институт философии (бывш. Философский факультет);2014;Human;3;3;10;10;10;1;10.0;0;0;34;1;0;0;0;0;0;0;0.0;0;0;37;0;0;0;0;0;0;0;0;0;74.1665
1076;11598;Муж;СПбГЭТУ (ЛЭТИ);Гуманитарный (ГФ);2014;Human;2;24;20;200;220;2;110.0;22;22;13;2;24;24;200;200;200;1;200.0;0;0;13;1;1;0;0;0;0;0;0;0;74.1665
1077;11600;Жен;РГПУ им. Герцена;Институт иностранных языков;2018;Human;7;36;20;13000;28310;34;832.6469999999999;0;5;1;5;10;36;100;13500;24350;20;1217.5;1;8;1;2;10;0;0;0;0;0;4350;4350;74.1665
1078;11659;;УрГПУ;Институт педагогики и психологии детства;2015;Human;1;8;10;6700;7320;4;1830.0;0;6;29;4;1;27;250;6700;8150;5;1630.0;0;14;10;2;5;0;0;0;0;0;0;0;74.1665
1079;11672;Муж;УГТУ-УПИ;Филологический (ИГНИ);2017;Human;1;31;30;800;4130;26;158.846;1;7;6;1;1;31;30;800;4130;26;158.846;1;7;6;2;14;0;0;0;0;0;4130;4130;74.1665
1080;11690;Жен;КФУ (бывш. КГУ им. Ульянова-Ленина);Институт филологии и межкультурной коммуникации;2016;Human;3;9;10;400;410;2;205.0;6;6;28;2;3;3;400;400;400;1;400.0;0;0;34;1;1;0;0;0;0;0;0;0;74.1665
1081;11693;;КФУ (бывш. КГУ им. Ульянова-Ленина);Институт социально-философских наук и массовых коммуникаций;2014;Human;3;32;30;350;410;4;102.5;6;23;5;2;3;3;400;400;400;1;400.0;0;0;34;1;1;0;0;0;0;0;0;0;74.1665
1082;11717;;ВСГУТУ (бывш. ВСГТУ);Прикладной лингвистики и коммуникаций (Институт устойчивого развития);2018;Human;1;11;10;15000;20040;6;3340.0;1;6;26;4;1;11;30;11000;20030;4;5007.5;0;7;26;3;3;1;0;0;0;0;0;0;74.1665
1083;11775;;ННГУ им. Лобачевского;Филологический;2014;Human;1;19;10;11900;37890;24;1578.75;0;8;18;6;1;11;1800;12000;38800;17;2282.35;1;2;26;1;8;0;0;0;0;0;0;0;74.1665
1084;11780;Муж;МГУ;Журналистики;2014;Human;20;32;10;800;830;4;207.5;6;6;5;3;0;0;0;0;0;0;0.0;0;0;37;0;0;0;0;0;0;0;0;0;74.1665
1085;11785;Муж;СГА;Высшего образования;2014;Human;8;35;10;3500;14420;31;465.161;0;6;2;6;8;35;350;5500;14650;13;1126.92;1;14;2;2;8;0;0;0;0;0;6640;6640;74.1665
1086;11787;;НГПУ им. Козьмы Минина;Психологии и педагогики;2014;Human;3;3;1400;1400;1400;1;1400.0;0;0;34;1;3;3;1500;1500;1500;1;1500.0;0;0;34;1;1;1;0;0;0;0;0;0;74.1665
1087;11793;;УрГПУ;Международных отношений и социально-гуманитарных коммуникаций (Институт социального образования);2018;Human;1;13;10;250;960;5;192.0;0;6;24;3;1;7;200;500;950;4;237.5;3;3;30;1;3;0;0;0;0;0;700;700;74.1665
1088;11806;Жен;УГТУ-УПИ;Журналистики (ИГНИ);2014;Human;1;35;10;10300;53790;88;611.25;0;6;2;8;2;35;200;10800;32500;16;2031.25;0;12;2;3;13;0;0;0;0;0;0;0;74.1665
1089;11814;Муж;УГТУ-УПИ;Политологии и социологии (ИСПН);2018;Human;5;35;10;2000;18710;95;196.947;0;10;2;6;5;35;50;4300;18600;48;387.5;0;11;2;3;22;0;0;0;0;0;12350;12350;74.1665
1090;11815;;РГУ им. Канта (бывш. КГУ);Институт гуманитарных наук (бывш. Исторический, Филологии и журналистики);2016;Human;8;16;50;200;330;5;66.0;2;6;21;2;8;8;350;350;350;5;70.0;0;0;29;1;1;0;0;0;0;0;200;200;74.1665
1091;11816;;РГУ им. Канта (бывш. КГУ);Институт гуманитарных наук (бывш. Исторический, Филологии и журналистики);2014;Human;4;11;20;12000;12520;5;2504.0;0;6;26;4;4;5;500;12000;12500;3;4166.67;1;1;32;1;2;0;0;0;0;0;0;0;74.1665
1092;11826;;СмолГУ;Филологический;2017;Human;2;30;10;1000;2560;6;426.667;1;13;7;5;2;30;100;1100;2400;4;600.0;1;25;7;2;3;0;0;0;0;0;300;300;74.1665
1093;11834;;ЮУрГУ;Международный факультет (до 2016 г.);2017;Human;2;7;10;1300;3980;37;107.568;0;1;30;5;2;7;50;2400;3650;15;243.333;0;1;30;2;7;0;0;0;0;0;130;130;74.1665
1094;11836;;ЧелГУ;Психологии и педагогики;2017;Human;1;1;150;150;150;1;150.0;0;0;36;1;1;1;150;150;150;1;150.0;0;0;36;1;1;0;0;0;0;0;150;150;74.1665
1095;11879;;УдГУ;Институт социальных коммуникаций;2016;Human;18;24;150;1200;1350;2;675.0;6;6;13;2;18;18;1200;1200;1200;1;1200.0;0;0;19;1;1;0;0;0;0;0;0;0;74.1665
1096;11889;Муж;ЮФУ (бывш. РГУ);Институт филологии, журналистики и межкультурной коммуникации (бывш. Филологии и журналистики, Лингвистики и словесности);2014;Human;2;32;10;900;3010;10;301.0;0;8;5;7;2;26;200;27200;30500;14;2178.57;1;13;11;1;7;1;0;0;0;0;200;200;74.1665
1097;11894;Жен;ЮФУ (бывш. РГУ);Академия психологии и педагогики (бывш. Академия педагогического образования, Факультет психологии, Факультет педагогики и практической психологии);2017;Human;2;31;10;3900;6740;24;280.83299999999997;2;7;6;2;2;25;250;4000;6950;8;868.75;2;13;12;2;4;0;0;0;0;0;0;0;74.1665
1098;11898;Жен;КГУ;Иностранных языков;2017;Human;23;35;100;9600;22200;15;1480.0;0;5;2;5;23;35;100;6200;17700;9;1966.67;0;5;2;2;7;0;0;0;0;0;650;650;74.1665
1099;11902;Муж;СГА;Психология;2018;Human;1;34;10;10000;31460;70;449.42900000000003;0;7;3;6;0;0;0;0;0;0;0.0;0;0;37;0;0;0;0;0;0;0;500;500;74.1665
1100;11916;Муж;СГА;Лингвистика;2018;Human;13;36;20;3000;6120;23;266.087;0;6;1;4;13;36;100;3000;6350;25;254.0;1;6;1;1;11;1;0;0;0;0;1600;1600;74.1665
1101;11920;;ОГПУ (бывш. ОГПИ им. Чкалова);Иностранных языков;2015;Human;1;1;60;60;60;1;60.0;0;0;36;1;0;0;0;0;0;0;0.0;0;0;37;0;0;0;0;0;0;0;0;0;74.1665
1102;11922;;МГУ им. Огарева;Историко-социологический институт;2016;Human;4;5;300;450;750;3;250.0;1;1;32;1;4;5;300;450;750;3;250.0;1;1;32;1;2;0;0;0;0;0;750;750;74.1665
1103;11933;Муж;КФУ (бывш. КГУ им. Ульянова-Ленина);Институт филологии и межкультурной коммуникации;2014;Human;6;30;150;2700;8350;20;417.5;1;6;7;1;6;25;500;2000;8100;8;1012.5;1;7;12;1;6;0;0;0;0;0;0;0;74.1665
1104;11940;Муж;ЮЗГУ (КурскГТУ);Лингвистики и межкультурной коммуникации;2017;Human;12;32;40;7800;15640;26;601.538;0;6;5;5;12;32;10;10000;31340;31;1010.97;0;6;5;4;10;0;0;1300;1300;0;0;0;74.1665
1105;11945;Жен;СГА;Психология;2016;Human;29;29;1000;1000;1000;1;1000.0;0;0;8;1;29;29;1100;1100;1100;1;1100.0;0;0;8;1;1;0;0;0;0;0;0;0;74.1665
1106;11956;Муж;АГЗ ОКЗ;Гуманитарный №4;2016;Human;2;34;10;800;4200;29;144.828;0;10;3;4;2;24;200;800;3500;11;318.182;1;9;13;1;9;0;0;0;0;0;3460;3460;74.1665
1107;11994;Муж;НФИ КемГУ;Гуманитарный;2016;Human;5;34;40;4100;26350;52;506.731;0;4;3;3;5;34;100;4100;25750;39;660.2560000000001;0;4;3;3;22;0;0;0;0;1200;25550;24350;74.1665
1108;12009;Муж;КГУ;Исторический;2018;Human;12;25;40;1500;1840;6;306.66700000000003;1;7;12;2;12;25;50;1500;1850;6;308.33299999999997;1;7;12;1;5;0;0;0;0;0;1800;1800;74.1665
1109;12027;Жен;ВятГГУ (бывш. ВГПУ);Филологический;2015;Human;14;36;10;9200;55320;368;150.326;0;5;1;5;14;36;40;8700;53900;311;173.312;0;7;1;7;18;0;12100;49800;37700;0;0;0;74.1665
1110;12032;;ВятГГУ (бывш. ВГПУ);Филологический;2018;Human;8;8;20;20;20;1;20.0;0;0;29;1;0;0;0;0;0;0;0.0;0;0;37;0;0;0;0;0;0;0;0;0;74.1665
1111;12043;Муж;ОмГТУ;Элитного образования и магистратуры;2014;Human;7;35;40;1800;6990;21;332.85699999999997;0;6;2;5;12;35;20;1800;7920;18;440.0;1;6;2;1;11;0;0;0;0;0;6600;6600;74.1665
1112;12044;Жен;ОмГТУ;Гуманитарного образования;2015;Human;18;25;100;1600;10700;10;1070.0;0;2;12;2;18;25;100;1600;10700;10;1070.0;0;2;12;2;7;1;0;0;0;0;0;0;74.1665
1113;12046;;ОмГУ им. Достоевского;Исторический;2016;Human;1;23;10;5700;36850;29;1270.69;1;5;14;2;1;17;700;5900;37700;27;1396.3;1;2;20;1;14;1;0;0;0;0;0;0;74.1665
1114;12069;Жен;ЧелГУ;Историко-филологический (бывш. Институт гуманитарного образования);2016;Human;1;35;30;6200;42210;133;317.368;0;2;2;5;1;35;50;6000;42650;57;748.2460000000001;0;3;2;3;30;0;0;0;0;0;20810;20810;74.1665
1115;12107;Жен;ЮФУ (бывш. РГУ);Академия психологии и педагогики (бывш. Академия педагогического образования, Факультет психологии, Факультет педагогики и практической психологии);2015;Human;1;35;20;9200;107420;386;278.29;0;1;2;12;1;35;70;12000;102570;105;976.857;0;1;2;3;37;1;0;0;0;0;370;370;74.1665
1116;12112;Муж;СПбГУ;Институт истории (бывш. Исторический факультет);2015;Human;11;36;10;7200;22860;99;230.90900000000002;0;5;1;9;11;34;20;6400;22320;43;519.07;0;6;3;4;18;0;750;0;-750;0;9650;9650;74.1665
